Date,LGA,LGA name,ABSTUDY (Living allowance),ABSTUDY (Non-living allowance),Age Pension,Austudy,Carer Allowance,Carer Allowance (Child Health Care Card only),Carer Payment,Commonwealth Seniors Health Card,Disability Support Pension,Family Tax Benefit A,Family Tax Benefit B,Health Care Card,JobSeeker Payment,Low Income Card,Parenting Payment Partnered,Parenting Payment Single,Partner Allowance,Pension Concession Card,Special Benefit,Widow Allowance,Youth Allowance (other),Youth Allowance (student and apprentice),Commonwealth Rent Assistance
2021-03,10050,Albury (C),27,103,6824,89,1639,33,757,1031,2351,3747,3087,4100,3031,278,181,894,0,12653,0,5,461,433,5368
2021-03,10180,Armidale Regional (A),72,122,2938,41,633,25,341,647,1158,1792,1457,2903,1653,120,153,402,5,5596,5,0,278,642,3143
2021-03,10250,Ballina (A),18,67,7241,93,1192,17,556,1457,1784,2621,2028,2763,2035,161,142,420,0,11318,0,5,224,168,3889
2021-03,10300,Balranald (A),5,8,255,5,54,0,30,12,70,143,106,131,72,15,7,29,0,419,0,5,10,5,120
2021-03,10470,Bathurst Regional (A),46,73,4754,42,1168,33,562,795,1733,2662,2196,2713,1660,146,124,626,0,8673,0,0,267,354,3151
2021-03,10500,Bayside (A),32,27,16186,193,4003,41,1877,2534,3606,7046,5593,10125,6812,469,548,775,0,25234,61,23,451,1411,8388
2021-03,10550,Bega Valley (A),17,48,6163,39,915,15,463,1072,1617,2178,1666,2155,1709,202,128,367,0,9761,0,6,208,90,2512
2021-03,10600,Bellingen (A),6,10,2137,32,378,0,206,334,594,1008,800,1090,915,57,63,184,0,3675,5,0,102,65,1253
2021-03,10650,Berrigan (A),0,6,1792,5,275,0,129,236,321,496,371,551,383,69,32,95,0,2595,0,0,27,26,608
2021-03,10750,Blacktown (C),103,395,27903,372,10431,264,5893,2461,9959,26242,21301,28380,18630,1205,1901,4507,0,56777,232,73,2180,3346,21986
2021-03,10800,Bland (A),5,0,738,0,116,5,69,128,188,327,261,319,191,17,16,73,0,1181,0,0,23,10,217
2021-03,10850,Blayney (A),0,8,869,5,200,5,89,171,240,401,316,408,270,30,18,82,0,1428,0,0,48,22,407
2021-03,10900,Blue Mountains (C),23,30,9711,114,1712,33,617,1996,2240,3437,2718,4005,2691,290,162,495,5,14655,0,5,260,365,4274
2021-03,10950,Bogan (A),0,11,326,0,41,5,20,49,83,166,124,200,124,6,13,43,0,530,0,0,16,5,144
2021-03,11150,Bourke (A),16,62,236,5,71,5,56,19,134,292,261,316,225,7,8,131,0,647,0,0,41,6,221
2021-03,11200,Brewarrina (A),12,34,125,0,44,0,33,8,107,154,143,213,161,5,0,61,0,392,0,0,25,5,161
2021-03,11250,Broken Hill (C),12,62,2988,15,725,9,372,175,1200,1202,1069,1354,1256,55,62,407,0,5712,0,0,227,29,1575
2021-03,11300,Burwood (A),5,0,3300,64,651,5,260,686,636,1187,896,2089,1412,96,74,96,0,4909,31,10,51,437,1914
2021-03,11350,Byron (A),9,8,3302,186,538,9,274,707,1419,2478,1955,3661,3058,145,161,396,0,6766,5,0,205,200,4051
2021-03,11400,Cabonne (A),0,8,1640,6,294,5,142,319,391,712,549,657,393,31,28,125,0,2539,0,5,47,44,573
2021-03,11450,Camden (A),14,40,6820,104,2873,78,1107,986,1729,6681,5352,6079,3204,223,342,1152,0,12337,18,9,375,584,4886
2021-03,11500,Campbelltown (C) (NSW),74,250,15075,246,6557,151,3724,1232,6148,14546,12197,15714,10170,621,1135,2777,0,32588,72,31,1289,1642,11754
2021-03,11520,Canada Bay (A),5,11,6556,109,1306,10,430,2198,1078,2087,1621,3251,2070,149,102,222,0,9186,23,9,102,496,2652
2021-03,11570,Canterbury-Bankstown (A),26,62,36628,567,14133,251,9133,3990,10796,26592,21438,35015,21494,1353,3479,3136,10,69476,602,97,1635,5787,25973
2021-03,11600,Carrathool (A),0,5,208,5,51,0,25,25,73,173,131,150,92,10,7,44,0,402,0,0,11,8,101
2021-03,11650,Central Coast (C) (NSW),161,301,49953,421,10723,196,4761,6570,13129,20738,17012,23192,17515,1161,919,4398,5,81818,16,25,2236,1720,30666
2021-03,11700,Central Darling (A),5,18,193,5,59,0,44,16,149,147,132,200,180,5,7,53,0,523,5,0,36,0,134
2021-03,11720,Cessnock (C),29,107,7149,48,2465,48,1380,575,3156,4575,3892,4648,3664,238,236,1288,0,14996,0,0,566,202,5782
2021-03,11730,Clarence Valley (A),35,114,9895,52,2376,22,1362,1218,3296,3886,3082,4178,3759,328,261,766,5,17807,5,0,512,123,5573
2021-03,11750,Cobar (A),0,5,408,0,60,5,26,47,133,215,185,182,146,5,7,80,0,729,0,0,24,5,155
2021-03,11800,Coffs Harbour (C),60,159,11541,124,2478,43,1242,1540,3412,5658,4484,5957,4992,341,429,1091,0,20643,10,5,689,377,8930
2021-03,12000,Coolamon (A),0,0,667,5,134,9,59,99,150,249,180,253,182,11,13,47,0,1033,0,0,17,15,192
2021-03,12150,Coonamble (A),10,68,410,0,153,5,103,55,237,346,294,438,313,10,17,130,0,994,0,0,56,9,366
2021-03,12160,Cootamundra-Gundagai Regional (A),0,12,2053,5,390,5,199,308,557,673,526,623,480,32,33,127,0,3242,0,0,59,23,635
2021-03,12350,Cowra (A),0,34,2182,0,456,10,251,307,734,893,694,882,737,51,50,216,0,3841,5,5,101,32,980
2021-03,12380,Cumberland (A),16,40,18936,340,7887,139,5424,1869,7023,16846,13615,22235,13957,792,2361,1866,0,39338,700,62,1080,3351,16806
2021-03,12390,Dubbo Regional (A),87,343,5722,30,1423,33,720,756,2104,3728,3113,3900,2671,172,160,1094,0,10889,5,5,502,150,3997
2021-03,12700,Dungog (A),0,5,1182,11,282,5,146,228,370,469,361,542,394,46,24,74,0,1995,0,0,45,25,506
2021-03,12730,Edward River (A),0,19,1275,0,278,7,130,187,446,578,470,649,426,35,39,131,0,2228,5,5,63,29,819
2021-03,12750,Eurobodalla (A),26,117,8186,37,1407,8,724,1294,2252,2443,1879,2544,2226,227,159,486,0,13133,0,5,241,105,3519
2021-03,12850,Fairfield (C),15,47,23570,280,14528,146,11824,1254,8056,17415,13907,22610,17959,917,2158,2071,0,55189,399,75,1382,4290,23025
2021-03,12870,Federation (A),5,7,2529,5,411,10,201,352,490,730,535,742,592,90,28,120,0,3732,0,0,55,35,920
2021-03,12900,Forbes (A),10,26,1340,5,264,5,111,191,372,660,535,623,424,38,28,180,5,2248,0,0,52,17,600
2021-03,12930,Georges River (A),15,13,13711,182,3095,57,1381,3486,2557,6338,4827,8755,5441,536,410,603,0,20916,125,54,334,1497,6657
2021-03,12950,Gilgandra (A),5,17,609,5,137,0,77,89,215,339,275,414,269,15,19,103,0,1124,0,0,42,8,366
2021-03,13010,Glen Innes Severn (A),5,19,1638,0,300,6,172,206,628,617,490,749,626,59,48,145,0,2940,0,0,94,32,895
2021-03,13310,Goulburn Mulwaree (A),9,28,4194,25,844,22,389,567,1266,1862,1515,1783,1444,99,102,407,0,7135,0,5,160,101,2197
2021-03,13340,Greater Hume Shire (A),0,0,1357,10,333,0,149,237,333,665,496,571,317,46,33,100,0,2165,0,0,40,36,495
2021-03,13450,Griffith (C),10,48,2443,10,684,12,279,533,761,1696,1311,1251,852,51,92,366,0,4358,13,5,121,78,1505
2021-03,13550,Gunnedah (A),10,69,1488,6,315,9,167,181,467,799,669,856,598,28,28,253,0,2654,0,0,136,33,1011
2021-03,13660,Gwydir (A),0,0,867,0,205,0,98,90,279,326,256,419,253,23,22,60,0,1457,0,0,40,13,316
2021-03,13800,Hawkesbury (C),28,51,5906,52,1478,46,628,1207,1659,3313,2639,3307,2368,165,118,683,0,10199,0,0,263,294,3839
2021-03,13850,Hay (A),5,0,418,5,76,0,35,45,120,159,130,171,131,13,8,42,0,683,0,0,17,8,180
2021-03,13910,Hilltops (A),5,33,2889,10,581,10,307,379,876,1369,1063,1215,927,79,88,280,0,4911,5,0,120,55,1444
2021-03,14000,Hornsby (A),10,16,11041,158,1706,37,510,4661,2092,4320,3165,5818,3225,402,176,329,5,15833,63,30,198,1059,4967
2021-03,14100,Hunters Hill (A),7,10,1025,7,128,0,48,457,229,184,149,315,228,11,5,21,0,1453,0,0,7,53,599
2021-03,14170,Inner West (A),74,60,13253,491,2625,25,1159,2724,3887,4035,3256,9797,7391,399,172,520,0,21859,45,18,378,1763,10232
2021-03,14220,Inverell (A),17,82,2664,7,620,12,367,325,994,1506,1204,1620,1080,97,95,361,0,4976,5,0,226,39,1646
2021-03,14300,Junee (A),5,9,704,0,220,7,119,88,259,327,262,338,230,19,25,80,0,1291,0,0,40,18,387
2021-03,14350,Kempsey (A),56,182,5396,28,1635,16,960,600,2293,2545,2103,2779,2296,155,163,714,0,10788,0,0,395,99,3454
2021-03,14400,Kiama (A),7,5,3087,21,454,5,147,1044,363,745,575,852,533,84,21,112,0,4090,0,0,40,71,829
2021-03,14500,Ku-ring-gai (A),12,29,6152,111,939,13,184,4895,683,2425,1755,3796,1771,222,72,145,0,8075,26,9,71,833,2019
2021-03,14550,Kyogle (A),6,18,1548,12,351,5,229,201,723,741,570,898,814,63,54,164,0,3135,0,0,66,27,775
2021-03,14600,Lachlan (A),11,67,773,0,194,5,105,84,251,460,359,619,370,25,27,126,0,1387,0,0,52,10,375
2021-03,14650,Lake Macquarie (C),118,238,30172,254,6474,112,2932,4751,8428,11236,9226,12431,8665,918,443,2433,6,49159,8,16,1247,1125,13777
2021-03,14700,Lane Cove (A),5,15,1655,47,253,0,64,921,316,732,592,1201,707,62,24,77,0,2405,10,0,29,187,1184
2021-03,14750,Leeton (A),0,17,1343,0,347,10,172,203,395,796,646,715,531,40,35,206,0,2441,8,0,79,25,710
2021-03,14850,Lismore (C),42,104,5745,124,1235,25,642,837,2750,3449,2747,3924,3251,217,183,663,0,11759,5,5,426,295,4682
2021-03,14870,Lithgow (C),7,32,3414,22,774,5,412,309,1174,1146,976,1370,1158,89,58,280,0,5940,0,5,142,61,1497
2021-03,14900,Liverpool (C),48,119,17307,255,10433,195,7415,1459,7335,17888,14593,20549,13663,785,2009,2573,5,41216,258,42,1338,3234,17128
2021-03,14920,Liverpool Plains (A),10,21,1214,5,278,0,164,100,382,544,446,570,464,24,30,140,0,2133,0,0,61,11,603
2021-03,14950,Lockhart (A),5,5,428,0,98,5,55,98,140,190,134,168,101,10,8,37,0,725,0,0,13,5,143
2021-03,15050,Maitland (C),48,132,9226,90,2782,66,1231,1034,3546,5786,4843,5937,3853,368,275,1330,5,17423,6,5,661,355,7261
2021-03,15240,Mid-Coast (A),67,256,20901,76,4248,43,2352,2927,5623,6367,5097,7042,6086,598,387,1446,0,34247,5,5,799,259,10216
2021-03,15270,Mid-Western Regional (A),9,29,3273,19,707,14,386,450,1009,1439,1138,1488,1168,98,70,333,0,5720,0,5,158,45,1746
2021-03,15300,Moree Plains (A),27,177,1109,0,380,9,250,128,610,1001,869,1257,934,40,41,351,0,2683,5,0,204,19,1270
2021-03,15350,Mosman (A),0,0,1211,18,111,0,25,1017,189,351,283,665,438,20,14,34,0,1669,5,5,18,101,681
2021-03,15520,Murray River (A),5,8,2350,5,382,5,155,308,328,633,464,766,449,118,32,106,0,3250,0,0,38,37,826
2021-03,15560,Murrumbidgee (A),5,6,401,0,95,5,48,68,144,230,175,218,151,13,10,42,0,726,5,0,16,12,193
2021-03,15650,Muswellbrook (A),8,53,1511,14,414,11,228,206,689,1045,911,1131,905,44,55,323,0,3218,0,0,144,34,1459
2021-03,15700,Nambucca Valley (A),25,84,4225,20,1003,18,602,432,1332,1551,1258,1757,1645,122,100,350,0,7583,0,5,210,69,2833
2021-03,15750,Narrabri (A),6,75,1508,0,339,8,167,193,490,845,715,958,698,44,35,275,0,2764,0,5,117,32,1060
2021-03,15800,Narrandera (A),9,23,855,8,222,6,123,108,298,461,378,458,338,16,19,134,0,1593,0,5,39,19,477
2021-03,15850,Narromine (A),13,70,820,5,160,0,84,144,242,474,407,537,375,17,20,125,0,1456,0,0,74,16,492
2021-03,15900,Newcastle (C),192,164,17023,447,3796,54,1682,2660,7411,7233,6044,12661,7980,646,399,1405,0,31735,12,13,1079,3022,13312
2021-03,15950,North Sydney (A),5,7,3023,87,269,0,84,1764,599,935,763,1992,1430,66,28,105,0,4384,5,0,37,304,2602
2021-03,15990,Northern Beaches (A),20,26,18873,217,2422,55,682,8393,2940,6049,4699,8323,5377,335,218,652,5,25996,12,12,295,1192,8040
2021-03,16100,Oberon (A),5,5,710,0,134,5,68,126,192,277,234,303,213,18,17,56,0,1142,0,0,21,10,293
2021-03,16150,Orange (C),27,135,4820,30,1021,35,472,729,1941,2677,2204,2533,1667,134,118,716,0,8968,0,0,319,231,3158
2021-03,16200,Parkes (A),7,50,1916,8,506,10,236,305,666,1052,827,1133,747,65,57,246,5,3452,0,5,144,32,1001
2021-03,16260,Parramatta (C),29,39,16291,333,3737,56,1903,4438,4382,11704,9015,15482,9404,841,874,1014,5,27662,348,55,482,2525,12098
2021-03,16350,Penrith (C),78,208,17624,246,5940,200,2827,1828,6218,14276,11917,14663,9818,652,750,3210,5,34622,46,13,1334,1296,14880
2021-03,16380,Port Macquarie-Hastings (A),58,154,16656,141,3389,23,1524,2416,3750,5251,4097,6038,4293,367,273,992,5,25707,6,5,535,555,9521
2021-03,16400,Port Stephens (A),35,93,12107,74,2751,36,1282,1857,2949,4498,3685,5057,3828,353,242,945,5,19620,0,5,552,256,7812
2021-03,16490,Queanbeyan-Palerang Regional (A),17,38,4057,52,948,18,308,803,1300,2311,1941,2313,1579,119,92,476,0,6942,5,0,173,126,2307
2021-03,16550,Randwick (C),93,70,9724,227,1892,25,746,2887,2702,3022,2426,6024,3837,257,100,454,5,15263,33,20,272,1332,5292
2021-03,16610,Richmond Valley (A),30,87,4057,14,1058,25,584,415,1493,1883,1485,1908,1437,134,121,414,0,7463,5,0,267,75,2487
2021-03,16700,Ryde (C),52,13,9177,194,1693,27,643,2856,2084,4135,3193,6412,3721,377,261,330,0,13917,101,31,153,1273,6733
2021-03,16900,Shellharbour (C),24,98,9573,71,2862,39,1365,1010,3080,4629,3818,4842,3555,343,196,989,0,17153,0,8,550,376,4702
2021-03,16950,Shoalhaven (C),48,235,19075,128,4134,48,2191,2802,5102,6768,5360,6650,5254,455,382,1443,0,31286,5,7,652,332,10105
2021-03,17000,Singleton (A),11,36,1924,10,576,13,278,378,753,1136,949,1214,881,69,42,290,0,3756,0,0,125,80,1423
2021-03,17040,Snowy Monaro Regional (A),5,5,2408,19,371,7,164,454,657,956,728,1100,849,84,55,145,0,3797,0,0,83,45,1192
2021-03,17080,Snowy Valleys (A),6,34,2181,5,382,6,194,305,565,907,723,827,645,60,43,191,0,3503,0,0,54,32,790
2021-03,17100,Strathfield (A),5,5,2559,59,613,25,276,594,586,1687,1265,2528,1529,96,135,134,0,4206,31,13,68,501,1951
2021-03,17150,Sutherland Shire (A),25,44,20921,217,3576,116,1019,6995,3363,6555,5200,8172,5005,447,218,888,5,29393,23,21,438,994,6522
2021-03,17200,Sydney (C),141,114,8903,570,1536,13,876,1781,5174,3141,2639,11236,8906,430,162,540,0,18761,88,22,407,2183,10389
2021-03,17310,Tamworth Regional (A),45,272,8020,22,1850,30,951,1051,2554,4495,3700,4574,3174,198,201,1219,0,14369,0,0,615,181,6056
2021-03,17350,Temora (A),0,12,980,5,183,0,101,191,225,360,284,373,228,35,22,65,0,1533,5,0,36,13,339
2021-03,17400,Tenterfield (A),5,26,1400,5,240,5,151,139,466,445,345,603,552,49,19,98,0,2453,0,0,62,14,519
2021-03,17420,The Hills Shire (A),15,10,11279,171,2342,42,723,4826,1772,5899,4325,7329,3607,509,258,492,5,16094,86,43,238,1209,4503
2021-03,17550,Tweed (A),72,113,16820,216,3298,27,1545,2170,4417,6296,4952,7246,5685,481,334,1054,0,27185,9,10,581,507,10292
2021-03,17620,Upper Hunter Shire (A),0,15,1778,6,273,8,137,262,422,687,551,734,569,47,31,139,0,2797,5,0,46,31,809
2021-03,17640,Upper Lachlan Shire (A),5,5,1016,0,184,0,87,262,244,394,271,381,269,30,31,62,0,1570,5,0,26,19,312
2021-03,17650,Uralla (A),0,20,847,9,194,5,101,122,227,383,278,428,279,37,20,57,0,1392,0,0,44,22,335
2021-03,17750,Wagga Wagga (C),50,129,6374,84,1626,50,742,1172,2254,4119,3407,4788,2785,259,250,962,0,11873,0,5,495,793,4801
2021-03,17850,Walcha (A),0,5,435,5,59,5,34,109,110,178,126,214,138,14,5,33,0,688,0,0,18,5,173
2021-03,17900,Walgett (A),18,104,868,0,301,5,230,37,506,564,497,840,726,19,21,188,0,2081,0,0,106,5,623
2021-03,17950,Warren (A),0,14,336,0,64,0,33,61,87,188,148,235,186,5,12,58,0,582,0,0,23,5,172
2021-03,18020,Warrumbungle Shire (A),6,40,1590,5,328,0,202,187,516,689,556,779,609,23,56,146,0,2767,0,0,76,34,655
2021-03,18050,Waverley (A),9,11,3286,91,487,0,172,1184,779,1122,910,2457,1742,71,56,116,0,4904,5,0,65,352,2276
2021-03,18100,Weddin (A),0,5,652,5,149,0,80,118,186,203,144,211,158,17,11,30,0,1061,0,0,14,12,179
2021-03,18200,Wentworth (A),8,38,915,6,250,0,138,113,298,471,376,534,408,47,21,111,0,1667,0,0,40,15,509
2021-03,18250,Willoughby (C),0,5,3809,61,571,5,196,2119,676,1671,1257,2615,1469,157,70,123,0,5437,19,13,52,499,2313
2021-03,18350,Wingecarribee (A),8,16,7091,26,1093,15,397,2004,1418,2107,1612,2106,1314,147,85,289,0,10094,0,5,137,170,2580
2021-03,18400,Wollondilly (A),8,29,4596,39,1408,38,522,761,1007,2555,1990,2438,1492,134,98,491,0,7452,0,5,165,160,2110
2021-03,18450,Wollongong (C),139,167,25605,408,6556,102,2979,4047,8453,10147,8378,14771,9849,844,614,2030,5,44590,16,20,1208,2980,14351
2021-03,18500,Woollahra (A),6,20,2028,77,278,5,75,1239,334,614,503,1618,1103,44,21,68,0,2816,5,0,30,279,1406
2021-03,18710,Yass Valley (A),0,0,1404,15,303,0,96,344,313,636,489,596,364,40,20,104,0,2151,5,0,46,41,575
2021-03,19399,Unincorporated NSW,0,5,68,0,12,0,0,19,22,50,42,48,34,5,0,8,0,116,0,0,0,0,28
2021-03,20110,Alpine (S),0,5,2008,24,292,0,129,401,379,672,465,800,480,135,25,58,0,2896,0,0,34,42,656
2021-03,20260,Ararat (RC),0,5,1766,10,336,5,164,247,641,682,556,828,600,153,46,119,0,3083,5,0,70,36,733
2021-03,20570,Ballarat (C),22,30,13287,229,3360,65,1670,1784,5375,7389,6016,9361,5605,1386,363,1570,5,25143,0,5,747,1139,9580
2021-03,20660,Banyule (C),12,8,11908,208,2778,34,900,3428,3167,4500,3597,7748,4148,1232,218,559,0,18890,26,13,268,1210,5230
2021-03,20740,Bass Coast (S),0,5,7140,54,1206,11,573,1151,1636,2413,1873,2958,2173,627,142,395,0,11227,0,5,181,123,3122
2021-03,20830,Baw Baw (S),5,8,7149,69,1561,32,661,1266,1784,3514,2797,3794,2233,726,146,630,0,11769,5,0,251,277,3234
2021-03,20910,Bayside (C),6,5,6949,127,1121,11,304,3538,1473,1859,1460,3731,2033,539,59,213,0,10110,7,15,101,604,2335
2021-03,21010,Benalla (RC),6,6,2611,15,476,10,235,395,728,848,673,990,662,150,38,163,0,4180,5,5,64,55,982
2021-03,21110,Boroondara (C),22,5,8612,320,1664,28,402,5408,1976,2974,2224,7869,3265,1043,129,239,0,12772,24,14,155,2063,5021
2021-03,21180,Brimbank (C),12,13,21348,404,8238,112,4117,1744,6140,14153,11593,22243,14018,2237,1352,1961,0,40007,229,50,942,3102,13029
2021-03,21270,Buloke (S),0,0,1055,7,214,5,114,157,337,323,239,383,282,44,16,56,0,1727,0,0,28,17,244
2021-03,21370,Campaspe (S),11,24,6007,27,1285,18,588,879,1686,2480,1958,2726,1832,396,111,511,0,10057,0,5,185,136,2548
2021-03,21450,Cardinia (S),10,14,8987,133,2744,70,1045,1136,2489,8617,6899,8612,4453,959,545,1443,5,16423,77,9,542,800,6471
2021-03,21610,Casey (C),19,24,24602,459,9217,142,4411,2321,8630,28536,22244,32085,16557,3112,2560,3514,0,49174,228,63,1786,3773,19166
2021-03,21670,Central Goldfields (S),0,5,3035,9,671,11,419,199,1046,971,782,1367,1063,246,65,191,0,5345,0,0,144,54,1165
2021-03,21750,Colac-Otway (S),5,5,3005,18,526,11,231,569,993,1304,1004,1438,953,278,55,236,0,5113,0,6,93,67,1249
2021-03,21830,Corangamite (S),0,5,2229,9,438,8,198,441,681,882,647,1057,689,225,44,134,0,3745,0,0,40,62,759
2021-03,21890,Darebin (C),34,15,14357,715,4112,54,1590,1764,4859,5404,4277,12173,7651,1287,315,659,0,24715,51,15,464,2003,9496
2021-03,22110,East Gippsland (S),17,34,9621,32,1723,14,880,1318,2436,3121,2459,4079,2721,837,187,584,0,15284,5,7,280,122,3550
2021-03,22170,Frankston (C),21,15,14851,235,3735,78,1601,1636,5228,8727,7134,10728,7341,1270,363,1615,0,27514,21,6,753,923,10701
2021-03,22250,Gannawarra (S),0,0,2064,6,339,5,151,272,529,624,441,730,540,111,24,114,0,3202,0,5,39,33,606
2021-03,22310,Glen Eira (C),14,6,10942,266,2342,22,628,3044,2538,4032,3067,7773,3937,903,188,371,0,16307,23,13,233,1410,6049
2021-03,22410,Glenelg (S),5,17,3113,19,695,14,371,439,1019,1198,974,1484,1187,310,77,214,0,5525,0,0,114,60,1141
2021-03,22490,Golden Plains (S),0,0,2165,14,703,14,296,299,623,1327,969,1497,800,244,52,152,0,3699,0,0,98,95,583
2021-03,22620,Greater Bendigo (C),34,42,14953,189,3837,81,1772,1925,5499,7947,6410,9578,5855,1288,421,1581,0,27701,0,6,768,1216,9351
2021-03,22670,Greater Dandenong (C),11,14,17326,245,4989,77,2872,1214,6197,11517,9194,16356,9878,1698,1216,1339,6,32736,367,30,781,2349,12253
2021-03,22750,Greater Geelong (C),45,52,31984,471,7421,161,3245,4915,9512,14248,11571,20439,11683,3131,748,2576,0,54239,56,17,1301,2701,18189
2021-03,22830,Greater Shepparton (C),34,61,8023,58,2434,29,1235,1099,3132,5110,4060,5796,3699,669,372,992,0,15707,58,6,455,455,5824
2021-03,22910,Hepburn (S),0,0,2571,16,400,0,195,360,713,874,659,1185,853,234,54,85,0,4089,5,5,58,62,798
2021-03,22980,Hindmarsh (S),0,5,949,0,165,0,94,166,310,320,245,355,284,80,26,47,0,1598,0,0,26,17,266
2021-03,23110,Hobsons Bay (C),5,6,8909,143,2488,29,1035,1352,2261,3832,3142,6345,3850,794,265,496,0,14671,18,8,259,753,4295
2021-03,23190,Horsham (RC),6,9,2596,14,524,15,209,495,911,1357,1053,1345,762,220,80,287,0,4551,0,5,126,104,1336
2021-03,23270,Hume (C),23,29,17826,356,11634,192,7807,1417,8093,20661,16757,27214,15430,2076,2617,2371,5,42750,192,50,1564,3321,15424
2021-03,23350,Indigo (S),5,5,2242,17,415,5,149,422,452,874,636,928,549,127,19,120,0,3322,0,5,47,55,703
2021-03,23430,Kingston (C) (Vic.),8,0,17126,229,3406,53,1166,3132,3785,5825,4546,9143,5198,1420,244,676,5,25540,37,14,300,1177,6830
2021-03,23670,Knox (C),12,13,16821,244,3586,58,1233,2884,3938,7837,6008,11015,5764,1754,359,972,0,26196,37,23,458,1432,6709
2021-03,23810,Latrobe (C) (Vic.),8,22,10556,123,2853,54,1474,1088,4583,5436,4580,7396,5372,1167,332,1340,5,21035,26,6,667,388,6638
2021-03,23940,Loddon (S),0,0,1301,6,299,0,189,140,519,447,332,578,503,67,21,74,0,2392,5,0,37,33,355
2021-03,24130,Macedon Ranges (S),5,0,4815,54,1065,19,298,1104,966,1929,1481,2630,1283,497,70,267,5,7082,0,5,106,218,1543
2021-03,24210,Manningham (C),7,9,12634,175,2621,35,750,4737,1719,4527,3359,7607,3548,1320,241,307,5,17523,75,23,188,1178,3933
2021-03,24250,Mansfield (S),5,0,1444,11,186,0,75,242,241,489,324,553,340,98,23,69,0,2025,0,0,18,24,361
2021-03,24330,Maribyrnong (C),29,9,5694,349,1778,15,821,502,2283,3233,2658,7613,5104,723,257,437,5,11423,58,11,295,1189,5475
2021-03,24410,Maroondah (C),11,5,11538,183,2245,46,702,2478,3133,5456,4272,7613,4216,1108,396,648,0,18472,18,9,336,804,5721
2021-03,24600,Melbourne (C),111,27,3574,555,751,15,367,1230,2166,2440,2072,10952,6233,772,206,389,0,8400,43,9,357,2983,8005
2021-03,24650,Melton (C),28,27,10400,250,5692,99,2716,785,4265,14398,11638,16398,8560,1382,1207,2241,5,23341,58,17,904,1724,10028
2021-03,24780,Mildura (RC),22,107,7255,58,2055,29,992,785,2705,4160,3349,4880,3222,444,269,883,0,13542,16,5,402,259,4652
2021-03,24850,Mitchell (S),14,16,4415,39,1462,25,662,529,1493,3344,2739,3674,2282,402,176,648,0,8450,7,0,265,259,2634
2021-03,24900,Moira (S),6,7,5504,19,1113,13,516,605,1381,1930,1463,2124,1395,310,95,403,0,8731,0,0,154,121,2113
2021-03,24970,Monash (C),46,11,17592,321,3537,36,1186,5171,3242,6494,4845,12553,5718,1866,328,476,0,25545,71,36,315,2797,7378
2021-03,25060,Moonee Valley (C),13,9,11549,295,2951,28,1019,2558,2506,3640,2952,8019,4571,1104,212,589,0,17799,60,9,297,1214,4904
2021-03,25150,Moorabool (S),5,9,3696,48,1080,16,407,504,959,2067,1637,2507,1430,356,82,340,0,6207,14,5,161,162,1615
2021-03,25250,Moreland (C),58,11,15291,732,4997,63,2093,1736,4587,6581,5271,14731,8386,1382,646,720,5,25949,68,14,540,2417,10740
2021-03,25340,Mornington Peninsula (S),10,18,24601,195,3987,60,1442,5306,4672,7818,6199,9679,5993,1638,252,1262,0,35979,5,5,487,706,9183
2021-03,25430,Mount Alexander (S),5,0,3200,58,433,0,173,542,809,1094,852,1401,910,259,60,156,0,4905,5,5,76,81,970
2021-03,25490,Moyne (S),0,8,1884,18,397,9,175,396,480,1065,721,1087,610,224,51,146,0,3083,0,0,55,44,671
2021-03,25620,Murrindindi (S),0,5,2171,20,389,0,180,389,561,766,556,965,664,163,43,89,5,3455,5,0,71,48,717
2021-03,25710,Nillumbik (S),5,5,4262,80,1057,21,253,1544,832,1799,1335,3035,1410,615,64,170,0,6330,0,5,114,381,1225
2021-03,25810,Northern Grampians (S),0,5,2039,5,412,5,213,251,814,683,543,812,622,162,50,132,0,3620,5,0,64,29,754
2021-03,25900,Port Phillip (C),19,5,5622,314,1087,8,441,1690,2992,2164,1843,6274,4647,519,108,318,5,11301,20,12,191,843,6143
2021-03,25990,Pyrenees (S),0,5,1277,8,282,8,159,131,418,460,356,570,407,103,27,59,0,2184,0,0,38,24,358
2021-03,26080,Queenscliffe (B),0,0,532,6,53,0,15,255,56,78,55,134,63,39,5,10,0,679,0,0,6,14,112
2021-03,26170,South Gippsland (S),5,5,4520,36,791,8,360,969,1067,1719,1278,1990,1205,451,80,260,0,7037,0,5,83,115,1457
2021-03,26260,Southern Grampians (S),0,9,2397,16,451,7,207,452,718,963,696,1044,705,233,68,139,0,3970,0,0,79,47,823
2021-03,26350,Stonnington (C),10,0,5595,272,993,9,307,2373,1561,1454,1180,5283,3014,450,54,197,0,8831,15,10,115,1214,4216
2021-03,26430,Strathbogie (S),5,0,1993,6,322,0,168,355,419,619,464,681,493,122,26,118,0,3035,0,0,38,27,698
2021-03,26490,Surf Coast (S),0,0,3040,69,516,17,156,1089,520,1289,975,1888,956,341,47,162,0,4436,0,0,60,200,1194
2021-03,26610,Swan Hill (RC),8,24,2539,16,595,14,280,346,845,1356,1056,1534,942,190,73,287,0,4494,15,5,123,74,1189
2021-03,26670,Towong (S),0,0,962,5,153,0,70,158,237,321,214,393,276,53,15,39,0,1483,0,0,18,17,269
